Id,Name,Type,Address
ffad1d60-e125-4131-b17a-e9006577fa1b,빽다방,기장 4호점,충북 평택시 5로 187
4467a02a-114c-425b-8b47-33ee0b3536dd,폴바셋,강북 2호점,충북 강북구 26길 12
8a33c6b7-98c6-4409-8d95-16a128f539c2,하삼동커피,구리 4호점,전북 고양시 5로 11
dd791992-8275-437b-bef2-a13e14929ce9,투썸플레이스,군포 3호점,전남 광명시 24로 199
139c48ab-5f40-42de-aed1-05391c7edafd,그라찌에,군포 2호점,전북 성동구 71로 64
59b0884e-11cd-4fd6-ac9e-6922f142d98f,감성커피,용인 4호점,부산 시흥시 60길 40
334d7d4f-82e1-4f0d-8170-50aba192e45c,만랩커피,과천 5호점,울산 금천구 33로 187
02841be5-e65f-4c75-afa6-b4410b568d48,투썸플레이스,김포 4호점,강원 사하구 28로 14
ea48e091-3897-466e-9f37-8e5cada6ab2f,투썸플레이스,노원 3호점,전남 종로구 48로 189
deeb427c-4d13-4a7a-8daa-af798c8da377,매머드커피,광명 1호점,세종 안양시 8길 74
062dd53f-e2c2-43eb-93fe-223841bcb174,이디야,구로 1호점,경북 사상구 20로 47
909a15df-bd1e-4beb-9398-1c48cd8e1b79,파스쿠찌,하남 3호점,경북 노원구 59로 164
9cb68c57-d52b-4415-a15c-b1cf23cc02dc,커피빈,기장 3호점,전북 광진구 26길 57
eb9e792c-66a2-4c77-98b5-3156a17dcaa8,파스쿠찌,중 2호점,인천 서대문구 54길 180
13eda73d-f18e-420f-8090-cd5c5b68a1c5,셀렉토커피,부산진 4호점,세종 시흥시 7길 69
91620780-2a1a-422b-9665-da871cce12ba,투썸플레이스,은평 1호점,강원 마포구 66길 197
853f226b-2413-4c90-bf76-c435e0deb446,감성커피,광주 3호점,전북 북구 91길 64
19bbdb75-4ff9-4d35-8ef7-28f1fedb484b,카페베네,강북 5호점,세종 가평군 11로 92
d4d1ef74-52d4-4074-a051-306fc5614395,폴바셋,포천 4호점,서울 시흥시 93로 142
ac741232-7187-4507-9af7-c9fa5e82fb4b,컴포즈커피,성북 2호점,충북 고양시 69길 31
0c2aa007-b262-46db-9419-3f67d1e06333,파스쿠찌,용인 1호점,울산 북구 14로 112
430ec7ee-24f7-49cb-9277-79003ad0c121,빽다방,화성 3호점,강원 강북구 34길 6
e3e2530e-51c9-47c1-a792-b475c04f927c,폴바셋,중랑 4호점,인천 동구 90길 109
58a95677-a27c-4d3c-9f10-3e937c0ba691,커피에반하다,강서 2호점,광주 이천시 97로 168
75b9fcb5-d5dc-4197-a051-9f27603afb83,셀렉토커피,성동 3호점,부산 부천시 97로 1
813a5ac0-125c-4331-9a3f-493e7f1ff43c,커피에반하다,성남 3호점,인천 서초구 100로 119
b5857bd9-e173-4d2d-a320-97886f0769de,커피스미스,중 3호점,대구 영등포구 31길 96
7e13cbb3-9605-451d-acc9-269968dc0e9b,빈스빈스,기장 1호점,서울 수영구 58로 157
b2f7e8bb-d4c3-450f-92cb-a5204c020840,커피명가,종로 2호점,전북 연제구 91로 187
0deeca0e-4493-495e-b5e1-56a11cd11cdd,이디야,은평 4호점,울산 여주시 18길 134
98b604cd-4209-4043-93ca-efe9bd687e74,스타벅스,부천 2호점,인천 안양시 3로 16
20130a6c-2410-411a-b3dd-f7e110151b25,드롭탑,중 2호점,경북 종로구 38길 127
8a57638d-d872-473b-b85c-33500fc52655,할리스,부천 3호점,부산 포천시 28길 160
0f80cd56-0051-40d0-9631-04927979c8d5,감성커피,동작 2호점,충북 도봉구 30길 156
51dea44e-0e0c-4056-99cc-a92e610d7b55,드롭탑,양천 2호점,충남 송파구 16길 37
86f201fc-8475-4bef-86d3-347c0971111b,카페베네,은평 3호점,울산 서초구 42로 33
5ee2d293-8eba-45b1-bd3f-d14304cf4542,폴바셋,사상 3호점,대구 성동구 89길 88
b6d0d8a9-c2a8-456f-85b5-e47e04669347,커피나무,동작 2호점,충남 오산시 36로 42
197abe81-2a2d-4bab-9c30-2564419c00b5,커피스미스,성남 4호점,인천 서대문구 60길 66
80bb06b9-e4d1-4638-9e48-90e53d88758f,엔제리너스,오산 3호점,울산 광진구 97길 188
76976b65-1237-4453-aeeb-a9fd41e3d40b,감성커피,부산진 2호점,제주 강북구 47로 120
b1efea94-5589-4d24-a3f3-ee8c0b56262f,투썸플레이스,하남 5호점,경기 안양시 71길 164
95b7fc1a-9a0a-4e59-ab04-451a4f957483,커피베이,동 1호점,울산 과천시 100로 192
dceb25cb-5d75-41c5-813d-f378b080d066,투썸플레이스,사하 2호점,제주 송파구 83길 154
769991d8-a9e3-49f2-8113-aacafa8c18c4,더밴티,강남 2호점,충남 김포시 48길 154
45d08600-df59-415d-abfd-e8568d184089,투썸플레이스,광명 5호점,충남 강서구 93로 172
d4883176-4198-4776-8efb-1df4f416f476,만랩커피,중 2호점,강원 북구 50로 106
5a418dd3-7151-4db0-9358-34a60544b8d9,할리스,노원 5호점,대전 오산시 1로 120
2780fdf4-3913-4e88-8daf-c7d296e91e80,컴포즈커피,북 2호점,세종 포천시 42길 29
172983b1-4241-436e-9081-b60ba021d19d,폴바셋,동래 1호점,광주 안양시 71길 17
fc93e89b-82fc-4a52-9c4b-f5539d080282,감성커피,도봉 5호점,충북 양천구 18로 175
eb24d856-6707-4335-b33e-857ec3aee964,엔제리너스,동래 5호점,울산 용산구 14길 115
20c3a992-b6f8-492c-a85c-7edec503e1f2,메가커피,강서 3호점,충남 동래구 25로 115
bb0e2363-5270-4f40-a677-93bcbb00f486,달콤커피,영등포 5호점,충북 동작구 94길 123
ebbc5106-75b0-4d7a-87d8-9aa26186489d,커피빈,사하 1호점,전남 의왕시 92길 128
4de97b8e-af85-49d2-8f15-050ec6fe8371,셀렉토커피,양주 2호점,광주 강남구 32로 139
77297323-4d0b-4405-97bb-2291a3b074db,파스쿠찌,안산 1호점,인천 양주시 26길 159
1204b928-6cd2-4b98-aafe-61d5dfecc20c,달콤커피,동두천 4호점,전남 강동구 18로 14
95ee84aa-4172-4dcc-b610-e45eb3c72f12,이디야,서초 1호점,인천 마포구 53길 119
89e836f6-0f31-4aaf-87c5-cf0f1a11b52c,커피베이,용인 5호점,세종 서구 54로 45
83151d6f-7cd4-4ac0-ab70-b4b8e30e11bc,이디야,동작 4호점,전북 화성시 2로 78
1f91b5a8-5ec4-45d8-a936-2ba6ac697b8c,감성커피,의왕 2호점,대전 동대문구 87길 60
10c9a537-27a2-4e4e-b040-eb5da18512a8,스타벅스,하남 2호점,서울 안성시 96로 117
8880f0c6-db98-46b6-9939-429343604e8a,스타벅스,동두천 3호점,제주 의정부시 7길 57
c9c18e75-c789-4d69-b57d-83d85646fd72,커피나무,금정 2호점,제주 가평군 10길 138
f2843538-6da1-43e5-bc91-6e4a812ad95e,빈스빈스,과천 2호점,전남 구리시 65로 117
b2b79c8e-4ce3-49df-b0e8-d5c6441f2560,커피에반하다,서대문 5호점,충북 평택시 54로 166
337cd88f-fc42-4464-a44d-02a3845f625b,감성커피,군포 4호점,전북 마포구 44로 164
4918dbae-fbd5-4dee-b9ef-1aadb7a20d09,감성커피,구리 3호점,전북 영등포구 23길 185
6eb6764d-1afa-480b-916c-613a7406c18d,드롭탑,고양 3호점,전남 해운대구 55로 170
d3d1c029-2907-4d7f-b44e-5a2335eb4db2,커피나무,시흥 4호점,세종 부산진구 13로 55
a75e6b6a-dcb1-477d-a20a-76c32c1a9702,감성커피,오산 4호점,충북 금정구 35로 118
b02c422a-05f2-44db-b4f2-8e74d1b78c53,빈스빈스,안성 4호점,대구 영도구 50로 6
13205716-ba68-45db-8739-ca4cfa6b207e,감성커피,파주 4호점,경북 남구 24길 159
bc072a18-32fa-4a2b-84aa-c570356c7444,셀렉토커피,광진 4호점,전북 금천구 15길 69
03a1d3d9-abc9-4461-894b-8daa092d7f8e,엔제리너스,도봉 4호점,충북 영도구 98길 35
95e49cef-fcea-4fcd-8558-486f14e7bcdf,만랩커피,김포 3호점,세종 사하구 25길 70
3ec5746c-97fe-4b96-9070-0941b5ba29f7,스타벅스,강남 2호점,대구 강서구 20로 188
c5468c5e-d20d-4ea3-9774-a3420d0db12e,셀렉토커피,동래 1호점,대구 해운대구 83길 62
463cd9e2-7df2-489c-9b5e-097b55c3220a,더밴티,서대문 5호점,경기 동작구 15길 22
0222a72c-60b0-49d5-a2ac-5bd5f6944afd,매머드커피,남양주 4호점,대구 성북구 60길 24
9b1c3eca-11c8-4334-9bf7-fef81b66d69b,하삼동커피,이천 4호점,전북 금정구 92길 132
6c62e9f4-e486-450f-983f-b6154c8d9895,파스쿠찌,안양 4호점,제주 파주시 37길 98
7d0d70f5-8897-4bd6-be12-bce0fec7adbe,커피빈,동 3호점,광주 북구 40길 114
4a1706ac-2b6a-4207-afe9-6ef3668b9499,폴바셋,중 2호점,세종 의정부시 92길 106
91f69066-0e2c-46d1-bde8-d1c8fd2bfe57,더밴티,성동 1호점,광주 광명시 76로 17
defd246c-2b7e-4718-9ecf-8dc5c9c972ef,폴바셋,마포 3호점,광주 성북구 40로 83
45642dba-8438-4463-b9e7-c655385e22e3,카페베네,도봉 5호점,광주 양주시 98길 184
0bd8f638-2462-4c56-ab62-056cc55da7c0,하삼동커피,중 5호점,서울 이천시 37길 74
9b09e2bd-800d-435f-b36d-b91847a65899,메가커피,서 2호점,세종 강남구 61길 155
6acd6801-cee0-4c11-aba1-4a77ce658576,할리스,의정부 1호점,서울 동대문구 57길 3
4f73d663-aaa1-4fe4-9518-36f2f39df2c9,매머드커피,시흥 5호점,인천 오산시 90길 155
ce87798b-23bb-4433-b59b-9cf5760e1f94,커피에반하다,양평 2호점,대구 평택시 23길 143
6233819e-8fc0-441e-bf1f-4bce37972668,메가커피,중랑 4호점,부산 고양시 70길 103
fa81bdf9-a1d4-44ee-b547-9b2bb4459749,더밴티,강서 3호점,경기 동구 46로 2
a36297bd-d155-4b7d-9cf9-b5f904c3f66e,커피빈,평택 4호점,대전 가평군 36로 40
df0aa0cd-03e0-4445-895d-a36313047510,더카페,동래 5호점,광주 광진구 84로 45
49e62ccc-fc8f-43c7-b218-eee105270f6a,커피마마,동래 4호점,세종 강북구 74길 141
8e1b2935-bb30-43c2-ac7c-5c3d4e6a8d97,투썸플레이스,도봉 1호점,강원 도봉구 88길 16
4076315b-fe0d-4a3a-b65f-bdb02182ede9,빽다방,가평 2호점,전북 구리시 45로 60
834b14a7-c658-4140-b900-c2cbda337314,커피나무,서초 2호점,부산 양주시 32길 77
21c64890-6e48-4236-bd7b-ff97c13a6e8f,달콤커피,중랑 5호점,경북 파주시 17길 9
c07cc9e5-b757-4e8d-998f-b383d144ae02,스타벅스,영도 4호점,충남 도봉구 32로 137
80842bab-cd78-4a32-9685-e117f90a0bd4,커피에반하다,성남 1호점,서울 의왕시 58로 193
68f9a832-7ddd-4978-b86d-35d0768d7dc7,커피마마,동대문 2호점,인천 성남시 94길 156
fd0d85fe-94ea-4a74-8caa-47079c5b8df1,탐앤탐스,영등포 3호점,울산 성동구 60로 47
55b1cc6b-20d1-42b0-9fc2-dfb0c145ce27,더카페,광주 1호점,울산 군포시 42로 162
7612ddd0-d923-42cb-937f-72c532e4135e,투썸플레이스,종로 5호점,세종 군포시 85길 187
04e94158-7b99-4d3d-b6e2-043027311883,파스쿠찌,관악 2호점,경기 강서구 79로 78
35f79a69-233c-4116-a073-192b2cefb14b,할리스,의정부 4호점,전남 연제구 78길 142
e47c2f32-9857-4223-9334-c9ce142390f6,파스쿠찌,노원 1호점,울산 관악구 84로 180
2b2fa59c-4d62-470d-8f15-1bdc95e447d5,만랩커피,동두천 3호점,서울 송파구 32로 143
2b82ab43-d795-4d82-a0ac-9771a10fb41b,빈스빈스,용인 5호점,전북 해운대구 11길 135
3d27f4e9-41a3-492d-b733-05d9fac632af,하삼동커피,남양주 5호점,전남 성남시 26로 139
cfdc9e22-e5d2-4a38-81b3-a848dea2a509,매머드커피,가평 1호점,충남 중랑구 46길 148
b8458e8f-1f51-41e5-adbe-d91872903b45,커피빈,이천 2호점,전북 강동구 24로 27
e44a3884-537a-40c7-9afe-2b0b5084c18f,하삼동커피,의정부 3호점,충남 의정부시 7로 140
9fbecf1e-7682-41df-83d0-3b107a96673c,하삼동커피,강서 3호점,충북 의왕시 33로 7
17cdc584-8a90-4b83-becc-3a1d8ccb2aab,만랩커피,수원 4호점,울산 동구 50로 93
63d14127-d805-4e83-a206-7bca6a05cb40,달콤커피,동래 5호점,서울 고양시 54로 155
411a5e02-c156-432c-a1f0-d042a4da3d7d,커피빈,평택 3호점,경기 성동구 3길 104
5c7aba21-ef5d-48ff-b6ad-7ef20ab73521,탐앤탐스,광명 2호점,대구 사상구 50길 12
a1b7a9e7-0d19-4932-8911-a4182b7db1e8,할리스,수원 5호점,대전 부산진구 50로 60
8ddc34cb-f9d3-4a9f-bf6f-03e06ecacc33,만랩커피,부산진 2호점,대구 하남시 90길 114
845195c6-2281-4e0d-ab01-1403b424c7ba,엔제리너스,기장 1호점,대구 의왕시 52길 31
ee8756c2-1dd9-408c-9398-d57662f3ff6b,카페베네,연천 5호점,강원 안양시 28길 179
f725b6de-0729-47ee-a647-64ebbaef9831,투썸플레이스,사상 4호점,대전 양평군 57로 193
992d86a8-1091-4ca4-8631-65e4a2a0c076,컴포즈커피,서초 2호점,제주 금천구 60길 70
60355435-b4e8-4480-b39d-d5d3990a9a77,커피베이,영등포 2호점,세종 동작구 12로 147
b5436371-8382-4240-b311-87d98f9692aa,빽다방,광주 4호점,부산 관악구 96로 29
97c4a0eb-12b0-47f7-b2c4-b5aad19a7f73,이디야,수영 1호점,울산 서대문구 37길 106
b2dcd106-fd93-498b-b1e7-90ed8de6036b,더카페,서초 4호점,충북 안산시 17길 22
b4452eec-8060-4601-a6f1-e1439a6d476b,셀렉토커피,여주 3호점,대구 파주시 63길 25
8ba43c61-1e7d-4677-b711-693b2e5b4f6e,파스쿠찌,북 4호점,전북 금정구 85로 15
4e016aa9-c7a8-4cc5-9df2-b211a996df1f,메가커피,파주 4호점,전북 부천시 50길 87
251714af-b070-42d0-8da6-3808d7b56cd5,폴바셋,종로 5호점,대전 군포시 47길 97
697b5fe6-f64c-4cbe-a152-9929deb360ae,셀렉토커피,동두천 5호점,충남 도봉구 9로 136
8fb48f30-74a2-4850-afa1-1679b774b63b,폴바셋,기장 1호점,대전 양천구 63로 137
379abe21-508b-459e-acb1-f09dfaa0e39a,카페베네,종로 1호점,충남 동구 10길 154
cb46fd0d-16d7-4b6b-a163-e991a2e866db,메가커피,동작 2호점,전북 성북구 88로 69
6bc0f008-0d6d-468d-bd9f-b61daaa465a2,커피나무,송파 1호점,세종 수영구 29로 198
64caf6f4-5c76-4600-97ab-56d9349d3b60,커피베이,사하 5호점,경기 남양주시 50길 127
1e32557f-6aeb-4258-9d73-2e1ecc08cbdd,그라찌에,김포 3호점,충남 화성시 27길 174
57027299-1911-4370-a38b-04a882f35803,빈스빈스,금정 5호점,전남 광명시 6길 61
bd6fc23b-57bc-4ce4-ab7f-32f602894834,폴바셋,북 3호점,대구 강서구 36로 43
5469ab8c-b900-41ff-a59a-4ddc2fc2d37f,탐앤탐스,성북 1호점,부산 중구 58로 58
b1dc832c-498e-4bb4-b821-dcd9ec237f39,커피스미스,성동 1호점,부산 광주시 55길 81
4d7447d4-2a0d-4eed-a191-fcdb2abcacf8,매머드커피,성북 3호점,전남 용인시 29길 27
3cf63532-8b60-454f-ba82-d5b607e92251,엔제리너스,성남 2호점,경기 성북구 52로 118
9436d760-3a0c-40be-a788-46341064c574,이디야,강서 1호점,충북 노원구 51로 48
d6e25db3-2d32-4705-ab1e-05e27c0dfbd9,빽다방,해운대 3호점,경북 서구 44로 163
d9ea6a1e-98e7-456f-9ab9-12ed175dcbe7,커피명가,수영 1호점,세종 김포시 10길 42
eec8605c-0ed9-4bb0-be3f-7ae6c0dd0b26,커피빈,양천 5호점,충남 구리시 78길 82
f8f7018c-9232-49f0-b2c2-2dc97a929801,하삼동커피,구로 2호점,광주 광진구 27길 38
06f9eb83-b612-42a9-96cd-2bd22fc2aba1,더밴티,구리 2호점,경기 포천시 94로 69
1e16222f-fbd1-4f16-a99b-3f2626efd4ea,만랩커피,동 4호점,전남 해운대구 23로 61
78bbf8b2-d121-498e-a290-a2e5018c0ff8,할리스,광주 3호점,충북 의왕시 11로 167
6ed231e0-9aca-4b25-b672-b78f0b53d09e,폴바셋,여주 2호점,경기 서구 24길 76
76907ac0-470a-4c7a-a376-1e3a6ee8ab60,컴포즈커피,노원 3호점,충남 동두천시 75로 91
b8605197-2a1d-4cf7-809c-f1aac11d41c8,감성커피,금천 3호점,전북 광주시 5로 142
93b1ef03-d1d9-4d9c-95cb-40104107ebf8,폴바셋,관악 4호점,광주 도봉구 73로 159
38387420-a659-45d9-8fbd-8731a982848f,만랩커피,노원 2호점,충남 화성시 26로 116
0604e939-564a-476a-aabc-acfe0fb9fad9,커피에반하다,부천 2호점,경북 오산시 18길 88
ecc482c2-513d-4e54-a098-a62e3da6c88c,달콤커피,중 2호점,광주 안양시 29로 121
a01a13ad-bb50-48a4-9bab-323288dc614a,폴바셋,강서 2호점,전남 화성시 19길 172
1427205e-049c-4c07-b695-7e500aa77b3d,폴바셋,남양주 4호점,경북 광주시 31길 26
183cd53e-929e-4892-b99b-deb2d8618810,엔제리너스,남양주 1호점,전남 평택시 46길 35
9dced672-367c-4d1e-85b6-cc0ca8980cd4,매머드커피,연제 2호점,서울 이천시 40로 79
da30edb3-fb77-4473-a6d3-1db3fd2617cb,엔제리너스,강서 2호점,대전 강서구 24길 107
d1929cdc-016e-41d6-8984-f8133d7477ee,달콤커피,해운대 1호점,제주 성동구 95길 194
ccdf040f-23be-478f-8870-999892ae4b33,매머드커피,연천 4호점,전남 용인시 31길 93
777d46ae-7b45-49c9-a346-13bd363916bd,커피스미스,중 5호점,경북 남양주시 95로 21
f30872d1-1275-4438-b6aa-867d80479928,이디야,서초 4호점,강원 의왕시 84길 141
1af627d3-d325-4ab7-9d46-2267c95eeedd,커피마마,도봉 4호점,경북 영도구 55로 174
5601c09b-f4c5-4af7-929c-1bd701212291,폴바셋,광진 3호점,인천 의정부시 72길 100
d4ab96eb-bf72-4bee-9b39-67d2be8a8704,빈스빈스,남 1호점,부산 양천구 49길 190
279a47d8-3cc2-472a-b525-de7ecce7fbc7,커피명가,송파 4호점,강원 포천시 10로 129
b1d6d3df-cf36-4034-8c97-f26475aeb6d1,더밴티,해운대 5호점,세종 의정부시 31로 121
db4f7d74-d4a5-4131-9892-8d706d7c99c6,커피나무,마포 5호점,대구 은평구 100로 139
2c79e4b7-4f9e-438e-90f3-460fab841403,엔제리너스,영등포 2호점,전북 강남구 74로 88
f7034a64-4347-440b-a6d9-53ed5fcfaaad,파스쿠찌,사하 4호점,전남 서대문구 4길 60
2aa84c47-497b-4e6d-b21e-25fd22dcc84a,메가커피,수영 4호점,광주 동구 36로 158
27e8fd38-0055-4eaf-a254-57d4f8c779d2,컴포즈커피,광진 5호점,대전 은평구 28로 187
72a7765b-9788-490a-93b9-75beda919a08,달콤커피,안성 1호점,충북 평택시 56로 178
826fdbe2-2e43-41bd-b0d5-8ce39579df64,탐앤탐스,하남 4호점,강원 수영구 2길 55
2b1cda48-e7b2-483e-b614-f7e411412d20,폴바셋,은평 2호점,세종 수영구 91길 169
1dc9f8f0-a3ec-44ce-adcc-c8ab6a9d8a3d,그라찌에,용산 3호점,충북 동구 55로 117
dd66e4bd-8613-4cc4-9e09-c08026e9dfd6,엔제리너스,해운대 2호점,세종 강서구 67로 121
693eb055-6d55-4712-b0f0-77b9472a056c,투썸플레이스,여주 1호점,경기 양천구 39로 6
930f4251-2eb7-4a21-b1cb-2a88ad2fc0dc,컴포즈커피,수원 3호점,서울 은평구 40길 117
2cfbd4bc-f803-47c9-8b08-e0d238b65761,스타벅스,강서 5호점,서울 종로구 15로 81
34b9c305-0bf2-41d2-8f02-3d485e3d780e,만랩커피,광주 5호점,대전 서대문구 76로 94
7a311fda-6f8e-4229-9470-c78feb88f7d4,하삼동커피,시흥 3호점,대구 연제구 47로 57
53f0cec2-e656-4ff1-9a32-498a785cfc11,엔제리너스,강남 2호점,전남 용산구 55로 39
66b94fdd-0ef7-4965-97df-170612cabd31,카페베네,구리 3호점,전남 구리시 63로 86
d9f3625e-e083-4480-8b00-fa893c9c94df,그라찌에,서대문 4호점,충남 중랑구 1길 83
91431b4b-5512-464c-a53f-c0844902df98,그라찌에,시흥 5호점,경기 부산진구 71길 80
d2052725-d295-4a54-b3a3-cada89993804,셀렉토커피,광명 3호점,부산 중구 37로 145
7bfac7af-a5f4-4b56-a9aa-ad8753d9e10c,커피나무,동작 2호점,전북 동작구 31길 65
a1856a40-7a2f-4eaa-867b-4a4175791efb,달콤커피,광명 3호점,세종 연천군 33길 188
66623a8a-4650-41e8-85ea-af02b2ebadc0,더카페,강서 4호점,부산 강동구 33길 177
b1944e5a-0cf9-469a-a025-093238abdd41,드롭탑,금정 4호점,전북 안양시 49로 189
92abd002-1e6d-4e3f-a9fc-95f08fd59d6d,커피마마,군포 5호점,대구 동구 100로 101
e87f6d0f-69ed-4d69-b406-fb9dfd15b845,더카페,영도 5호점,대전 동두천시 96로 197
b42fabda-332b-4a0e-9912-3bd232afc916,드롭탑,마포 3호점,제주 연제구 69길 45
f02f8187-cd6a-4a11-91d7-de0aef1f4d63,더카페,성동 5호점,경북 동래구 33길 101
2d5662d7-fa44-4147-87ff-7ae18c234796,빽다방,강서 2호점,경북 동작구 50로 84
bf8be456-f081-4bf9-8320-071e88c0ae4a,파스쿠찌,고양 2호점,울산 김포시 25로 115
b2894137-c4d5-4461-b406-d8c4fba66462,스타벅스,도봉 5호점,울산 하남시 9길 135
1a4d0530-181d-4890-8cfc-2a08980e2177,더카페,서대문 1호점,경북 양주시 11로 105
3fba0418-c55a-4116-8548-16537f4f9f91,빈스빈스,수영 2호점,세종 용인시 28길 83
4d909160-b824-4cdb-bc1e-b3eb221df8c2,커피명가,영등포 2호점,대전 의정부시 72로 114
470f09bc-6f21-401d-b574-db72d89beb27,카페베네,수원 2호점,전남 구리시 29로 130
4e389c22-3b96-446c-870a-c9bfafd2cc0e,그라찌에,화성 2호점,광주 의정부시 74길 137
b6910dbd-379e-49bc-8076-847250ada7d2,그라찌에,시흥 3호점,부산 강서구 79로 41
850f058a-8ced-4acb-8c98-c1e4f7796052,커피명가,안산 4호점,대구 용산구 28로 109
d707426a-e29f-4aa1-b2f0-3adc7f077285,커피베이,화성 5호점,부산 안양시 11로 27
64fd647d-58a4-431f-927d-4fced7058bd3,그라찌에,시흥 1호점,전북 동대문구 65로 141
ab8dce63-e856-407d-9c89-73c23c5c7a40,달콤커피,사하 3호점,서울 파주시 86로 180
aac72352-2a48-4438-8c78-9381b3585199,이디야,가평 2호점,대전 수원시 40길 192
3936503b-6d8d-4a5b-8c75-5ce3fec3bba5,하삼동커피,김포 3호점,전북 시흥시 47길 46
08603f3f-fb75-483a-a989-d68d319b1343,더카페,연천 4호점,대구 고양시 71길 136
887a2ae2-4e02-42ff-8d60-be6b299eccce,하삼동커피,하남 5호점,세종 기장군 9길 20
b536dc64-8e95-4725-9ce5-474dc1549ddf,더밴티,군포 1호점,전남 광진구 25길 21
50a5d729-9162-4d2a-b7d9-6e28c582c53c,빈스빈스,의정부 5호점,전북 남구 2로 182
78e484d7-a0f6-4e6d-94f2-50994b177f61,투썸플레이스,북 3호점,제주 은평구 62로 28
8590edfd-3845-4ea1-9b8b-7ae8e6d436ed,커피에반하다,광주 3호점,충남 군포시 84길 19
421d7f2b-9874-4a5c-8ff2-fbba2e9b3683,커피스미스,관악 3호점,전북 안산시 5로 6
2f2f79fd-7ed6-40fb-9224-062f15ca35d7,메가커피,포천 4호점,서울 강서구 37길 162
ca1ab4bf-24fe-4f86-a08d-a66149db2bfa,스타벅스,연천 2호점,세종 중랑구 16로 170
0a938d35-a384-4b8d-a0d6-385248624eac,달콤커피,강북 2호점,부산 기장군 15길 180
4f93ce6a-57e8-47db-a6ab-e95fe3e16fc4,탐앤탐스,영도 4호점,제주 동구 37길 142
47bfb589-027d-43c2-bd8b-a7edce3c0895,빈스빈스,사하 4호점,전북 동래구 93로 52
3dfe318d-ea3f-46ad-9c00-fd2821d4462c,빈스빈스,안산 4호점,대구 구로구 46로 125
c883f6ac-9976-4bf8-bdad-e77faeafc896,더밴티,오산 1호점,충남 구로구 90길 35
a9d9b70c-b59f-46b2-a17c-1de9fd4723ea,커피스미스,의정부 1호점,경기 중랑구 84길 27
20c2ee37-b1bf-4593-9c0c-f7a196297183,감성커피,노원 4호점,제주 구로구 80길 127
0cb6a3c0-681a-4369-b83c-3361a6ea40e4,하삼동커피,광주 1호점,강원 동작구 84길 122
cb690d60-00e1-4dd9-b2df-2b96ed60ead2,폴바셋,강북 3호점,광주 영도구 48로 139
5c694e2b-4d05-456a-8ec6-e007626c6c90,카페베네,영등포 3호점,인천 부천시 15로 102
63d01c63-8fb6-48ac-a0df-9945e53291e5,투썸플레이스,금정 4호점,전북 김포시 3로 142
083fc15b-c8f8-4b89-8b82-5517d33c5cae,파스쿠찌,성동 2호점,전남 노원구 100길 76
42190e9a-2eba-4c5f-bcf5-72413115952e,매머드커피,부천 1호점,경북 동래구 30길 15
9645dffb-2e43-4427-bd67-03b45279fbc1,커피명가,양천 5호점,대전 양천구 72로 89
a9c09022-842a-4679-99b1-c72bd421419d,셀렉토커피,이천 5호점,경기 평택시 17길 65
3fb15e73-2b4d-4f78-b9f1-14ce8cc323a8,탐앤탐스,남양주 1호점,세종 광명시 27길 69
0a6a0450-0a70-43b3-9caf-75a12790d393,달콤커피,과천 5호점,전북 구리시 50길 27
cd1b6f0e-b0a8-42c4-81bf-a1c67383f7de,할리스,의정부 2호점,대구 강서구 97로 117
89c3dc52-6173-4594-9d3a-3a8aabcb6fe0,파스쿠찌,관악 1호점,부산 수영구 61길 32
a776794d-9931-4ed6-b964-f9e0c09366cf,빽다방,영도 1호점,울산 금천구 66길 84
509d809c-f570-4712-81ee-a8f941254f54,빈스빈스,하남 5호점,울산 영등포구 75로 9
218d30a9-c6be-4e69-b167-7281ebaa7a72,탐앤탐스,금천 5호점,충북 은평구 98로 158
567fd423-66c9-4e94-b1a2-6aadf135d76d,셀렉토커피,서초 2호점,제주 과천시 96로 35
75767a4b-62ef-455a-ba64-addc6fd2f4b3,할리스,안산 1호점,경북 양평군 80로 65
7e2788a4-2859-4bc8-94ea-09e1dee1fe28,메가커피,중 4호점,세종 과천시 16로 26
dbe3ddb3-d0cd-411c-8b89-e277899d52a5,폴바셋,용인 5호점,전북 은평구 4길 129
4f3ac437-086d-4c72-9c54-b6d818a4e429,커피마마,안산 5호점,전북 중랑구 93로 48
6b39069f-cee1-444b-92ef-5a1011211e6d,이디야,영도 4호점,충북 영도구 65로 8
52559644-9170-412d-9953-85813adcfc0e,카페베네,시흥 2호점,충북 남구 80로 84
eb4013a0-fa64-4c21-8250-8e91fb38b6b0,커피스미스,용산 4호점,충북 사상구 51길 67
0e62c506-a540-430d-800e-a14c29b8dba2,달콤커피,부산진 3호점,전남 도봉구 36로 25
aaa2d0ad-8d4a-4b97-800e-69267931f7b5,하삼동커피,하남 3호점,충북 남양주시 63로 144
904dba69-a64c-41e2-a18e-fc800b9a19c2,컴포즈커피,해운대 3호점,충남 서대문구 52로 169
1b1a22fe-18e2-4542-a57a-0b527278645c,커피마마,광진 2호점,충남 중랑구 97로 37
d18e3023-68aa-45c0-94ca-68d1473a46a4,그라찌에,서초 1호점,전남 동두천시 82로 181
bfad9297-da96-4cfa-88fc-1b0b5706a25e,카페베네,서 1호점,충북 강서구 21로 150
82731d08-8fd1-4094-b909-e83b8e067dcd,더카페,오산 2호점,인천 서대문구 21길 63
